AMMIRAZIONE,DIVERTIMENTO,ECCITAZIONE,GIOIA,MERAVIGLIA,SODDISFAZIONE,SOLLIEVO,TENEREZZA,COMPASSIONE,PERPLESSITA,SORPRESA,AGITAZIONE,ANGOSCIA,DELUSIONE,DISAGIO,DISGUSTO,DISPREZZO,PAURA,RABBIA,TRISTEZZA
-9.27721599591514e-06,0.312014294411285,0.0216449995198444,0.0226029044674037,0,0.0226990245134275,0,0.0226029044674037,0.0452058089348073,0.136194858422256,0.0415682001810365,0.0121357634148669,0.00195664489096614,0,0.0455075363688259,-0.000195546589189763,0.0202041861865743,0,-3.30584430647263e-06,0.0469307013888354
-3.30584430647263e-06,0.292100165209108,0.0221120305367132,0.0226029044674037,0,0.0226398386617766,0,0.0226029044674037,0.0471624542888865,0.137550779423019,0.0417914688494582,0.00345972632499246,0.01043020778439,0,0.0546814174728045,-7.38674118667095e-05,0.0209882255166564,0,0,0.0452391234373453
0,0.274056508983949,0.0223752214051014,0.0226029044674037,0,0.0226154881760191,0,0.0226029044674037,0.0556360194978758,0.137716255283935,0.0426148542668349,-0.00141587469390078,0.0191305937391261,0,0.0638455250383383,-2.51661201525167e-05,0.0216608880034002,0,0,0.0445139846812567
0,0.266762826231673,0.0225067844213798,0.0226029044674037,0,0.0226062110947964,0,0.0226029044674037,0.0643363952641241,0.141323276344984,0.045473910654298,-0.00315004492382123,0.0240154734601379,0,0.068993593775286,-6.61168861294525e-06,0.0221153353116536,0,0,0.0443625837530743
0,0.274665209996959,0.022565972125483,0.0226029044674037,0,0.0226029044674037,0,0.0245595498214829,0.0692212749851359,0.157832346247939,0.0546688356166414,-0.00318666559063886,0.0257529496227814,0,0.0708626292493033,0,0.0223752214051014,0,0,0.0445087978147583
0,0.290757922716282,0.0225903226112405,0.0226029044674037,0,0.0226029044674037,0,0.034989752974742,0.0709587492953271,0.170878960468964,0.0618855674995095,-0.00249484017930553,0.0257895707527121,0,0.0709584454931465,0,0.0225067844213798,0,0,0.0447420845453311
0,0.297990548640063,0.0225995996924633,0.0226029044674037,0,0.0226029044674037,0,0.0521637050646936,0.0709953759826148,0.163334840982529,0.0585633869171222,-0.00165161372401158,0.0270543900007884,0,0.070290969872901,0,0.0245226174795623,0,0.00195664489096614,0.0449426199188715
0,0.296118593701188,0.0226029044674037,0.0226029044674037,0,0.0226029044674037,0,0.0657489790764769,0.0703035517290642,0.149153829419077,0.0517320392150819,-0.000954599651616702,0.0346847244706877,0,0.0714136597166607,0.00195664489096614,0.0369338127677535,0,0.01043020778439,0.0450742440660765
0,0.286194784324163,0.0226029044674037,0.0226029044674037,0,0.0226029044674037,0,0.0723713331076799,0.0694603228424266,0.139303821742514,0.0488996136821832,-0.000490875435807933,0.0426880965266964,0,0.0772368732264622,0.01043020778439,0.0625906145577263,0,0.0191305937391261,0.0451466193782518
0,0.276160746624239,0.0226029044674037,0.0226029044674037,0,0.0226029044674037,0,0.0741454266953495,0.0668066626633937,0.134366206408833,0.0549682326656404,-0.000227683539887633,0.047109251858232,0,0.076999981623673,0.0210872390932053,0.084879572815603,0,0.0240154734601379,0.0451814565965975
0,0.266376478775639,0.0226029044674037,0.0226029044674037,0,0.0226029044674037,0,0.0754468707782612,0.0598260295337215,0.132571683976969,0.0627980373489955,-9.61203716501919e-05,0.0485835371524874,0,0.072921281742882,0.0344456803183017,0.0963868065678178,0,0.0257529496227814,0.0471531772076638
0,0.2471309366651,0.0226029044674037,0.0245595498214829,0,0.0226029044674037,0,0.0784721032536176,0.0612926641998918,0.136459521990239,0.0676810349784493,-3.69337059333548e-05,0.0484885952661396,0,0.0696423225780446,0.0468401868635344,0.0998983818754879,0,0.0257895707527121,0.0556327147229354
0,0.229503682082429,0.0245595498214829,0.0330331076206628,0,0.0226029044674037,0,0.0686851160050102,0.0734501717001007,0.15415967427664,0.0697980174907066,0.00194406164546374,0.0496942268101127,0,0.0678822705789669,0.0602352510710138,0.0973231619375288,0,0.0270543900007884,0.0643363952641241
0,0.220447857764858,0.0310764604141313,0.0397768491475459,0.00195664489096614,0.0226029044674037,0,0.0550084753398583,0.0852387707304234,0.172424780062041,0.0702684662821075,0.0104269020832234,0.0573002144991591,0,0.0671294710048235,0.0699812843037121,0.0866227230397053,0,0.0346847244706877,0.0692212749851359
0,0.219860319167161,0.0313032876434613,0.0361881673644731,0.01043020778439,0.0226029044674037,0,0.0462492730977093,0.0898435077918591,0.180902239125808,0.0699088015493022,0.0191305937391261,0.0633376641198658,0,0.0669688041101323,0.0760161960647392,0.0774955052096887,0,0.0446447418807756,0.0709587492953271
0,0.232949984380122,0.0274877823359631,0.0292252566461543,0.0171739502374992,0.0226029044674037,0,0.0424161972799479,0.0838266018673905,0.176311654800104,0.0692695721220449,0.0240154734601379,0.0592819494674718,0.00195664489096614,0.067111702282162,0.0867950455643993,0.0850963690156157,0,0.0575394624213004,0.0709953759826148
0,0.260492882729987,0.0243403787775949,0.0243769999075256,0.0135852647495218,0.0226029044674037,0,0.0414603800461542,0.0753109304171485,0.167898927830236,0.0686797735325169,0.0257529496227814,0.0520558441758603,0.01043020778439,0.0653883436586556,0.106611972888397,0.122159256956181,0,0.0696707762456927,0.0703035517290642
0,0.286710418132574,0.0226395255973344,0.0219477013437837,0.00662235449431608,0.0226029044674037,0,0.0419172614767572,0.0695880012661882,0.163686836562726,0.0682659653232781,0.0257895707527121,0.0451193772144215,0.0191305937391261,0.0590719591772859,0.135492319584482,0.183741352011585,0,0.0848909246434252,0.0694603228424266
0,0.308228563569939,0.021911080213853,0.0210678531796677,0.00177409601901327,0.0226029044674037,0,0.0428730713007416,0.0687306492830565,0.166821912050899,0.068023820165707,0.0250977446467092,0.0341573312949442,0.0240154734601379,0.0609334144164064,0.158076914413146,0.252024804484772,0,0.101094695584287,0.0668066626633937
0,0.323389774344632,0.0198030339315915,0.021062664460717,-0.000655204744515704,0.0226029044674037,0,0.0437907872952003,0.076270048720978,0.167593273197297,0.0698581777322783,0.0242545194649762,0.0245527457641084,0.0257529496227814,0.0732948695073307,0.170558026809283,0.296773502284889,0,0.107332095203601,0.0598260295337215
0,0.332770355783475,0.0114756818580601,0.0214421671054262,-0.00153505117195767,0.0226029044674037,0,0.0444517385783718,0.0850669076139051,0.172022323680624,0.0763192128055731,0.0235575046400226,0.0196534020953755,0.0257895707527121,0.0832208499584754,0.173405112649849,0.304310819566402,0,0.110372873458834,0.0593360188458125
0,0.324306634506118,0.00300858518101868,0.0218759892095393,-0.00154023989090834,0.0206462609657768,0,0.0448465591513219,0.0885027991295549,0.175935503241643,0.0765216932540504,0.0230937802505464,0.0182921238025007,0.0250977446467092,0.0833047289995631,0.14641780180005,0.28346533661578,0,0.10813528889068,0.0630199611370323
0,0.301739022960331,-0.00167576078734855,0.022208150582737,-0.00116073840398191,0.0121726966830137,0,0.045050499332228,0.0822973357882525,0.169123220978889,0.0726969053079724,0.0228305875297059,0.0186893247766832,0.0242545194649762,0.0835931558259181,0.109504725383576,0.258847667955183,0,0.107483811048678,0.0641515279323135
0,0.253398316372774,-0.00328160794009969,0.0243687991011012,-0.000726916126201352,0.00347230910738177,0,0.04318788075305,0.0740230388754162,0.151347014410004,0.0656329118238623,0.0226990245134275,0.0197133104034315,0.0216008611383957,0.0791264412820037,0.0698832599367024,0.219678467627729,0,0.102396265633957,0.0553978200637481
0,0.196195966929725,-0.0012892065513236,0.0329495731357068,-0.000394755129283018,-0.00141256887695597,0,0.0347537431392576,0.0686792029772021,0.129387911222186,0.0469849226682664,0.0226398386617766,0.0207605443068064,0.0126635715399303,0.0707787502082156,0.0329903974799535,0.167874282804559,0,0.093752471171396,0.0389430418334121
0,0.157142255889761,0.00791101804555314,0.0416998687870972,-0.000190749837572349,-0.00315004492382123,0,0.0260686037933481,0.0623041883798778,0.113632530070488,0.0268990581687812,0.0226154881760191,0.0215647698098287,0.0036999930959102,0.0560880104543517,0.00387690923924674,0.114892145779995,0,0.0789729841317452,0.0255058676797753
0,0.140176993668466,0.0174697016603308,0.0466057886615691,-8.35373070513449e-05,-0.00318666559063886,0,0.0211903373271217,0.0446793012312732,0.104459564077956,0.00850433258958608,0.0226062110947964,0.022078402969733,-0.00131644859937562,0.0370074810916487,-0.0119796702249559,0.0736737997442727,0,0.0598484034528526,0.0187373051442453
0,0.139095739478219,0.0250142138666578,0.0463958984038085,-3.36278600439761e-05,-0.00249484017930553,0,0.0194528630169305,0.0275309778191805,0.0944315950118349,-0.00352479301809238,0.0226029044674037,0.0223626376964859,-0.00311311096100484,0.0229416420463404,-0.0163460392791026,0.051927613721307,0,0.0457222170682882,0.0167299211210982
0,0.15100408843637,0.0356922769928978,0.037962268361952,-1.25830600762583e-05,-0.00165161372401158,0,0.0194162418869998,0.0183505316241768,0.0869068225374388,-0.00824962317414889,0.0226029044674037,0.0225034777939871,-0.00317408234513647,0.0165293357313452,-0.0145641552031977,0.0459299733009752,0,0.039244921168521,0.0171845944285348
0,0.165044254344964,0.044692475872179,0.0285700535225344,-3.30584430647263e-06,-0.000954599651616702,0,0.0220647114946297,0.0154443377349576,0.0821098527937649,-0.00840291545615082,0.0206462609657768,0.022565972125483,-0.00249153424658245,0.0151987775815331,-0.0106920787804995,0.0482444531649667,0,0.0378622915101962,0.0185880141592564
0,0.176724158882909,0.0490170962083709,0.0228419486197896,0,-0.000490875435807933,0,0.0333381398296218,0.0157756340129215,0.0757627064891553,-0.0066214555918274,0.0121726966830137,0.0206336791096136,-0.00165161372401158,0.0162762036790592,-0.00686365493362886,0.0534524005707332,0,0.0389079712060739,0.0200558788537677
0,0.198205388650425,0.0499705348933847,0.0204074613370971,0,-0.000227683539887633,0,0.051209106744527,0.019354770109185,0.0788357100049616,-0.00446322591308116,0.00347230910738177,0.0121693909818472,-0.000954599651616702,0.0181130287121218,-0.00393551226308617,0.058637255305868,0,0.0407277055140244,0.0211817808498518
0,0.248777411107482,0.0493344953890239,0.0199071158176902,0,-9.61203716501919e-05,0,0.0652580940310726,0.0315937151183228,0.0926567159843813,-0.00265771566027625,-0.00141256887695597,0.00347230910738177,-0.000490875435807933,0.0198315024188581,-0.00203599399145975,0.0625927708122277,0,0.0424403791925442,0.0218936245556337
0,0.31428483781113,0.0481882201223152,0.0203357492028527,0,-3.69337059333548e-05,0,0.0760569351961791,0.0502175742299874,0.105795693478123,-0.00141924407311585,-0.00315004492382123,-0.00141256887695597,-0.000227683539887633,0.021085660803828,-0.000957826160446527,0.0651370992552845,0,0.0436918737510766,0.0222824079864703
0,0.361334903817712,0.0470851069946821,0.0210474132207596,0,-1.25830600762583e-05,0,0.0949097277754626,0.0647546345393144,0.117203532048611,-0.000686422097359114,-0.00318666559063886,-0.00315004492382123,-9.61203716501919e-05,0.0218566922137131,-0.000410894735906617,0.0665653992731274,0,0.0444595966811168,0.0224698502270069
0,0.388371371342296,0.0462565273009977,0.0216852384891577,0,-3.30584430647263e-06,0,0.111714478708061,0.0719126510934211,0.13521646720448,-0.000301550958990485,-0.00053819470944804,-0.00318666559063886,-3.69337059333548e-05,0.0222698242778548,-0.000158220195927028,0.0672804903278277,0,0.0448727268928061,0.0225533884168676
0,0.421994507256574,0.0457336170598707,0.0221246123928764,0,0,0,0.11997354846282,0.0739531866033019,0.144631800648862,0.00183535846971581,0.00877859463926974,-0.00249484017930553,-1.25830600762583e-05,0.0224665454520665,-5.61284514567463e-05,0.06564699787131,0,0.0450694499194702,0.0225870159838478
0,0.459354054321608,0.0454460720008204,0.0223785261800418,0,0,0,0.119960877688946,0.0734163607403407,0.145007285324487,0.0103866631139101,0.0181759935665072,-0.00165161372401158,-3.30584430647263e-06,0.0225533884168676,-1.58889050611193e-05,0.0573098027923718,0,0.0451562928842712,0.0225995996924633
0,0.476665562111096,0.0453052337557715,0.0225067844213798,0,0,0,0.110403127710138,0.0719300196863813,0.142583344052857,0.0191180100305106,0.0215679541753683,-0.000954599651616702,0,0.0225870159838478,-3.30584430647263e-06,0.0486589245521363,0,0.0451899223037038,0.0226029044674037
0,0.47123675052002,0.0452427431291802,0.0245226174795623,0,0,0,0.0995921715068529,0.0684516773733471,0.138089279902878,0.0240121668327452,0.0150950569236369,-0.000490875435807933,0,0.0225995996924633,0,0.0437899351671327,0,0.0452025041598669,0.0226029044674037
0,0.438325815834822,0.0432617491417959,0.033020522059595,0,0,0,0.0945827328917877,0.0588239862047135,0.127609364339137,0.0257529496227814,0.00656285511510991,-0.000227683539887633,0,0.0226029044674037,0,0.0420557656318819,0,0.0452058089348073,0.0226029044674037
0,0.395470057553471,0.0347789105564885,0.0417301860217801,0,0,0,0.101690688774376,0.0513533238626091,0.117582091795089,0.0257895707527121,0.00104533699219836,-9.61203716501919e-05,0,0.0226029044674037,0,0.0420191463544035,0,0.0452058089348073,0.0226029044674037
0,0.358313183591955,0.0280318605497604,0.0466183742226369,0,0,0,0.117817019798418,0.058460549878983,0.113936673102333,0.0250977446467092,-0.00151101351908589,-3.69337059333548e-05,0,0.0226029044674037,0,0.0446676159620333,0,0.0452058089348073,0.0226029044674037
0,0.335774055353054,0.0316205423328332,0.050312497591812,0.00195664489096614,0,0,0.139360699438574,0.0821798458522555,0.120368068938494,0.0242545194649762,-0.000278726228220348,-1.25830600762583e-05,0,0.0226029044674037,0.00195664489096614,0.0539844063527555,0,0.0452058089348073,0.0226029044674037
0,0.326815595929466,0.0385834511986997,0.0588226857831842,0.01043020778439,0,0,0.18240148065773,0.104345319638425,0.130895481379742,0.0235575046400226,0.00842624338822718,-3.30584430647263e-06,0,0.0265161951755621,0.01043020778439,0.0653384460029414,0,0.0452058089348073,0.0226029044674037
0,0.325983533625418,0.0434317079373284,0.0668312484105959,0.0191305937391261,0,0,0.229982637334887,0.118467393578837,0.144933246510128,0.0250504256046256,0.0177066618038558,0,0,0.0434633181837313,0.0191305937391261,0.0791606153224186,0.00195664489096614,0.0452058089348073,0.0226029044674037
0,0.324756676682753,0.0458610139108796,0.0708729066547794,0.0240154734601379,0,0,0.264499248052554,0.137153109778399,0.156224195339171,0.0332607925354174,0.0231569933335428,0,0,0.0608640845358466,0.0240154734601379,0.0898616618246033,0.0084735633565369,0.0452058089348073,0.0226029044674037
0,0.31124826832757,0.0467408620749956,0.0719133624351123,0.0257529496227814,0,0,0.267443906261763,0.167436022224686,0.159896570918099,0.0418296145476489,0.0233423645323847,0,0,0.0686772097385049,0.0257529496227814,0.0929580877475543,0.00870038595473614,0.0452058089348073,0.0226029044674037
0,0.300632293845768,0.0467460489414939,0.0714862610280192,0.0257895707527121,0,0,0.228246148529331,0.17971180880558,0.154894816275261,0.0466553084170098,0.0151442608359569,0,0,0.063678604264612,0.0257895707527121,0.0855893732664751,0.00488487925789871,0.0452058089348073,0.0226029044674037
0,0.315612586716998,0.0463665481492371,0.0705312403487234,0.0250977446467092,0,0,0.176034750227185,0.17462621958051,0.154127234131597,0.0503250794479751,0.00587433517338657,0,0,0.0570080938828764,0.0250977446467092,0.0741500726457702,0.00173747535219565,0.0452058089348073,0.0245595498214829
0,0.356076577118628,0.0439760806910447,0.0695564428884504,0.0242545194649762,0,0,0.132853152992407,0.157949124842245,0.156688775561619,0.0568693452040454,0.000202111188157176,0,0.00195664489096614,0.0611697762178318,0.0242545194649762,0.0594120694233924,3.66207102344805e-05,0.0452058089348073,0.034989752974742
0,0.392449226504829,0.0351703559613101,0.0688002496216551,0.0235575046400226,0,0,0.107572773218934,0.135586809472463,0.156631779308611,0.0564010341426228,-0.00220802799670471,0,0.01043020778439,0.0788331017520939,0.0255141499941018,0.0476705671408747,-0.000691825469222468,0.0471624542888865,0.0521637050646936
0,0.414186228069187,0.0262659659160629,0.0683121728939692,0.0230937802505464,0,0,0.0979131680017167,0.116419337112534,0.150879855573925,0.0517423018009393,-0.00269909550866266,0,0.0191305937391261,0.107934838729947,0.0374372759644163,0.0457021513047489,-0.000843225702735198,0.0556360194978758,0.0677056207256515
0,0.429743270855797,0.0212738755169824,0.0680397067968106,0.0228305875297059,0,0,0.0974525742566627,0.0991673375014005,0.15275212172479,0.0478978815651651,-0.0022671561907771,0,0.0240154734601379,0.131722312358436,0.0628216005425166,0.0649216294111336,-0.000697014188173144,0.0623797462051403,0.0828015436707484
0,0.438607447866064,0.0175298470822839,0.0679048408580441,0.0226990245134275,0,0,0.100890888779948,0.0876851192653263,0.16487348788022,0.0437766567888969,-0.00155549344643123,0,0.0257529496227814,0.143583001423276,0.0888889835697853,0.0997537423982767,-0.000463724186864201,0.060747717185956,0.0932760204344757
0,0.438713734170424,0.00899861410632069,0.0678456513014885,0.0226398386617766,0,0,0.105033639052185,0.0831371413430013,0.176419156313187,0.0343114590329428,-0.000917665978245986,0.00195664489096614,0.0257895707527121,0.148793282918967,0.119240799832598,0.128157201178693,-0.000263191939337151,0.064215007768444,0.0994623516482083
0,0.428583635702951,0.000980776597473374,0.0678213026681834,0.0226154881760191,0,0,0.108400515604169,0.0829191595735032,0.182703163632893,0.025328110059972,-0.000478292421862079,0.01043020778439,0.0250977446467092,0.156150438097564,0.148602346953353,0.142640384764721,-0.000131563175473583,0.0765407068246715,0.108138349141914
0,0.419121131412671,-0.003064182369411,0.0678120255869606,0.0226062110947964,0,0,0.110624932941226,0.0844886757366684,0.182984276977485,0.0205302548440887,-0.000224377693998255,0.0191305937391261,0.0262111648190554,0.16214141709935,0.164487985142443,0.147121126077609,-5.91866620987662e-05,0.0857400295088245,0.115335104178955
0,0.420218820559909,-0.00214799881613477,0.0678087208120202,0.0226029044674037,0,0,0.109933790390129,0.0844458025801549,0.172601148342604,0.0190017204836175,-9.61203716501919e-05,0.0240154734601379,0.0339877096457341,0.166248748483212,0.16410068923082,0.144440108882702,-2.43506449525787e-05,0.0830089664620176,0.118367405612367
0,0.423377948289016,0.00675266617905182,0.0678087208120202,0.0226029044674037,0,0,0.102103496659362,0.0775784432049974,0.154513463030683,0.0191563539410997,-3.69337059333548e-05,0.0257529496227814,0.0422243721372202,0.174391417543939,0.167214439287876,0.135172186184203,-9.27721599591514e-06,0.0760774974169405,0.118534748745223
0,0.416604463787669,0.0164080704975183,0.0678087208120202,0.0245595498214829,0,0,0.0936972384529978,0.069987375166943,0.14177351117666,0.019976503124272,-1.25830600762583e-05,0.0257895707527121,0.0507593498455499,0.181830569672066,0.184772293596798,0.133977443354972,-3.30584430647263e-06,0.0709169209219225,0.117479591903272
0,0.401176410961064,0.0222677384165415,0.0678087208120202,0.0330331076206628,0,0,0.0889363100216781,0.0677222483376834,0.142712082079347,0.0208921073230849,-3.30584430647263e-06,0.0250977446467092,0.0693123934098935,0.18727242252748,0.201751515898783,0.144013481703403,0,0.0700348424052122,0.118089930484133
0,0.388116177510577,0.0247614171082419,0.0678087208120202,0.0397768491475459,0,0,0.0892023444043788,0.074811672287254,0.15295033412312,0.0216239556614796,0,0.0242545194649762,0.0866905968927409,0.196296888532164,0.210326947460895,0.154435096887702,0,0.0772637189654958,0.123416894246609
0,0.383289635218053,0.0252861131134062,0.0678087208120202,0.0381448127185523,0,0,0.0976518684871481,0.0836406304739966,0.175098654200799,0.0221027534554905,0,0.027470795348181,0.0977008325068926,0.204184852808584,0.212583575238907,0.16024056390427,0.00195664489096614,0.0856991940498639,0.124738166979163
0,0.389540520690262,0.0248667568094665,0.0678087208120202,0.0376988200026912,0,0,0.107047380691697,0.0912457623300708,0.195605553326026,0.0204152712760818,0,0.0439541958193263,0.108796851483118,0.211766184357241,0.211675369734664,0.162328322128714,0.01043020778439,0.0908075906679083,0.128860732930912
0,0.39648128904599,0.0241583994189524,0.0678087208120202,0.0330773886409402,0,0,0.112775481889537,0.10232768043923,0.206877933173005,0.0120765766369899,0,0.0610917694506012,0.116870157319143,0.229322482606214,0.211517852008918,0.164305911308732,0.0210872390932053,0.0928972458035286,0.134122853452349
0,0.392129567332344,0.0235205704456496,0.0678087208120202,0.0268325792123432,0,0,0.115209974729586,0.111770978503847,0.21079146840487,0.003435375839235,0,0.0707299788435125,0.119907645619054,0.247881372510082,0.217799903138973,0.171874157134194,0.0344456803183017,0.0951845353723548,0.137166076944645
0,0.378026032734759,0.0230811965419309,0.0678087208120202,0.0228053274898589,0,0,0.115710314691636,0.118387701079995,0.210735820737152,-0.00142515189090182,0,0.0741457379073394,0.119695480549843,0.264909958961512,0.226747855452997,0.179472872095429,0.0448835415094552,0.103155207939996,0.140069225402249
0,0.363574326018567,0.0228272809023132,0.0678087208120202,0.0210992855906478,0,0,0.117238313693387,0.128018697023569,0.209046621334441,-0.00315335062498777,0,0.0761512768879749,0.118206501603779,0.275954487173027,0.237047668192297,0.179540330999145,0.0478483951538662,0.111113609863464,0.148403675146848
0,0.348463590864713,0.0226990245134275,0.0678087208120202,0.0207503428518755,0,0,0.126956856533644,0.136190249520882,0.20708715654793,-0.00318666559063886,0,0.0832319202135448,0.11652804642453,0.280074785723135,0.236440686255041,0.163735326354676,0.0404204874113268,0.115348063935391,0.15654917475472
0,0.335562905427715,0.0226398386617766,0.0678087208120202,0.021032762175354,0,0,0.143492987060102,0.139978781270136,0.205513461252329,-0.00249484017930553,0,0.0902425482511961,0.115134076053097,0.27794568076289,0.223886913269072,0.146035589017596,0.0309134946261099,0.116642854009566,0.160820796430013
0,0.322344131697801,0.0226154881760191,0.0678087208120202,0.0215111376102357,0,0,0.156638877905905,0.140634193720868,0.204488091843697,-0.00165161372401158,0,0.0937333983223006,0.114164665524173,0.26949141440218,0.20925725257313,0.135407610644754,0.0246397758265939,0.116425553942522,0.162061791288791
0,0.307187900314947,0.0226062110947964,0.0678087208120202,0.0219484293575458,0,0,0.163007312592586,0.139851525205504,0.203915106111433,-0.000954599651616702,0,0.0965000803223326,0.113579268361359,0.267037907991509,0.191343431026235,0.131015164619287,0.0215953500927412,0.115605480709895,0.161766317733808
0,0.278156386099672,0.0226029044674037,0.0678087208120202,0.0222561754091548,0,0,0.160739896132257,0.136683446426782,0.199717656627067,-0.000490875435807933,0,0.106440517311389,0.11131072561002,0.267063605210104,0.167071385509851,0.128257930126091,0.0205985232694687,0.114703069676511,0.160883661251973
0,0.246181428883911,0.0226029044674037,0.0678087208120202,0.0243943592382242,0,0,0.141121729532477,0.127079103567201,0.182642892244182,-0.000227683539887633,0,0.120702858941535,0.102687056189473,0.258533136370723,0.13392400381042,0.122648371057166,0.0206950601172647,0.113981709923157,0.157987077885395
0,0.203670449028515,0.0226029044674037,0.0658520717530364,0.0329613362079441,0,0,0.113687962853737,0.11558423678668,0.165190094211279,-9.61203716501919e-05,0,0.122896310685597,0.0919642248479952,0.24036720347277,0.102002152697793,0.123841491138164,0.021215910431411,0.11155205568857,0.146815738197804
0,0.153255677544069,0.0226029044674037,0.0573785102489518,0.0397491920343957,0,0,0.0936683179673648,0.0997429166669137,0.153445146367445,-3.69337059333548e-05,0,0.109642362591015,0.0785814349895937,0.216695308049483,0.0807462404109658,0.128919448259673,0.0198003664002494,0.100855358744434,0.127203040037274
0,0.105631699579064,0.0226029044674037,0.0486781196630849,0.0361788902832503,0,0,0.0841444382267911,0.0805439600273392,0.141490026693097,-1.25830600762583e-05,0,0.0888753495207039,0.0642210023041543,0.188956850013012,0.0614931032459114,0.12510856852562,0.0117220607954104,0.0835498529004661,0.104875032084474
0,0.0783212914052733,0.0226029044674037,0.0437932399420731,0.029221951871214,0,0,0.0816068156611358,0.0667812247881239,0.132716397552273,-3.30584430647263e-06,0,0.070670944892952,0.0423490644078406,0.152513125736165,0.0361409298302917,0.0934172069405609,0.00325720905902535,0.067948743978048,0.0874607872892724
0,0.0765988812373552,0.0226029044674037,0.0420557656318819,0.0243769999075256,0,0,0.0864723705995366,0.0627448423281502,0.127258524689188,0,0,0.0538717994810762,0.0239026479990847,0.111933823882467,0.0170688346830054,0.0595979481941702,-0.00150538345336977,0.052828472399646,0.0722690703297602
0,0.0842959243677803,0.0226029044674037,0.0400625010003243,0.0219477013437837,0,0,0.109520315622308,0.0722198173274537,0.118733946648188,0,0,0.0424897174076575,0.0149394879777326,0.0823577998320048,0.00926371022192082,0.0383682481076829,-0.003186978191968,0.0423447148497913,0.0585487673634061
0,0.0860977158225511,0.0206462609657768,0.0322807637497903,0.0210678531796677,0,0,0.147978559568642,0.0926933500814783,0.11139096643475,0,0,0.0418314707048744,0.012853375657176,0.0627000352114137,0.00879056703861933,0.0228472707153074,-0.00319924837302818,0.0381117353299114,0.0401625593599822
0,0.0851539876926032,0.0121726966830137,0.0244236001981087,0.021062664460717,0,0,0.181300219982418,0.114791009293086,0.110082031034652,0,0,0.0624502949993272,0.0140870838947499,0.0530748744926504,0.0114586920915995,0.013785666746495,-0.000541500584281986,0.0379093104550038,0.0317266359821524
0,0.0851997210355001,0.00347230910738177,0.0202357371545028,0.0214421671054262,0,0,0.191188995781151,0.125400263077869,0.11623108349788,0,0,0.0983674708186891,0.0164309445787761,0.0517327172126313,0.0148790063356833,0.0114741693307401,0.00877859463926974,0.0394129348891167,0.0326246048348709
0,0.0860683062895054,-0.00141256887695597,0.0189619872337878,0.0218759892095393,0,0,0.201648074961187,0.131168073443658,0.113468121222109,0,0,0.127462990966553,0.018712684200449,0.0546057633200214,0.017875636947206,0.0129779697478234,0.0181759935665072,0.0412654983570971,0.0361502847145119
0,0.0890699903909593,-0.00315004492382123,0.0191885588246975,0.022208150582737,0,0,0.222342931308697,0.134248316343135,0.0939794188101269,0,0,0.142325853180261,0.0204290887179429,0.0585613195803321,0.0200169532731499,0.0156570307530797,0.0235245976769951,0.0408789952950675,0.045386167397669
0,0.0985332578915951,-0.00318666559063886,0.0200119460945266,0.022412153747022,0,0,0.251359700003497,0.156950000978095,0.0745863548065654,0,0,0.146991380317057,0.0215124509989312,0.0640062512115038,0.0213280634522716,0.0181689153461893,0.0255252665604792,0.0334972025006032,0.0733780742557736
0,0.11786083400071,-0.00249484017930553,0.0209143589803628,0.022519366277543,0,0.00195664489096614,0.277230930559417,0.196738868836298,0.0659195084273243,0,0,0.146347245596054,0.0221072993734858,0.0750012522577689,0.0220322231858268,0.0200498343018448,0.0256934507066883,0.0254512851721417,0.103109326400913
0,0.167698892618822,-0.00165161372401158,0.0216357224386216,0.0225692769004234,0,0.0084735633565369,0.309863286054798,0.236298328999089,0.0726758392201798,0,0,0.143629861057184,0.0223980825191929,0.083327632720058,0.0223704254060427,0.0212671288856299,0.0250608104523363,0.0209131382142834,0.127144324708513
0,0.22377784087642,-0.000954599651616702,0.0201520804076936,0.0206336791096136,0,0.00870038595473614,0.356308237396063,0.271092229599758,0.0899126931811378,0,0,0.138761231047931,0.0225257331561697,0.0806211183714069,0.022516456074947,0.0219642956116738,0.0242419357563607,0.0193408544873509,0.141456089766579
0,0.263685384240106,-0.000490875435807933,0.0119450136207114,0.0121693909818472,0,0.00488487925789871,0.398488428545431,0.302952482967812,0.105168668006755,0,0,0.128037947708087,0.022577738902625,0.07410106416717,0.0225744341276846,0.0223248902755441,0.0235541980126299,0.0174193594160596,0.148541897729219
0,0.27690644019128,-0.000227683539887633,0.0033761892929145,0.00347230910738177,0,0.00173747535219565,0.421980339701225,0.318615752780309,0.111816608109414,0,0,0.117911361490213,0.0225962930650706,0.0714115701504428,0.0245529384191498,0.0224935616167137,0.0230937802505464,0.00966527464754501,0.156705077142042
0,0.276174854901115,-9.61203716501919e-05,-0.00144950260821582,-0.00141256887695597,0,3.66207102344805e-05,0.43102433796318,0.326300821658932,0.106736064964466,0,0,0.110289639071154,0.0245595498214829,0.0775401715400488,0.0330331076206628,0.022565972125483,0.0228305875297059,0.00181739060842981,0.162908510195601
